25210,47.66098014070649,-122.29884814876607,10130,47.664859287991874,-122.30710638060833,65-30
9147,47.65649895628522,-122.31441179027325,9142,47.656862497713774,-122.31324581569908,65-30
10080,47.66814394941806,-122.30349016759733,25210,47.66098014070649,-122.29884814876607,30-65
9142,47.656862497713774,-122.31324581569908,75406,47.65687068311511,-122.30480862962895,30-65
10030,47.66851211435181,-122.29051739962729,25150,47.66826462057476,-122.29019122530599,30-65
75406,47.65687068311511,-122.30480862962895,9142,47.656862497713774,-122.31324581569908,65-30
10130,47.664859287991874,-122.30710638060833,25210,47.66098014070649,-122.29884814876607,30-65
25150,47.66826462057476,-122.29019122530599,10030,47.66851211435181,-122.29051739962729,65-30
